date,incoming_gbps,outgoing_gbps
2024-08-16,2.6349738125834254,3.6695716769978146
2024-08-17,5.2077927051777095,1.5579830709772395
2024-08-18,4.5606777183271765,1.1468542898068694
2024-08-19,4.233396497242435,5.78010543623558
2024-08-20,1.2882298106652872,7.6022047688109655
2024-08-21,8.06556472139513,8.704471991609832
2024-08-22,7.796442578542831,8.886324885753558
2024-08-23,5.763931229229405,3.2403273465395013
2024-08-24,4.307545301987842,3.9166196568166987
2024-08-25,4.436189024447318,3.636411181819077
2024-08-26,3.9121227368158262,3.2989773885704583
2024-08-27,2.047800310670522,11.741295536385675
2024-08-28,2.861965390422233,4.405642204391803
2024-08-29,4.366957034491156,7.6392247648956495
2024-08-30,4.580827291549331,6.776762830483141
2024-08-31,2.6279698318229063,3.5063542048254686
2024-09-01,2.0249741586771703,6.267906356517273
2024-09-02,1.9482475860155004,4.846506381127618
2024-09-03,8.43299785825758,6.331263941128454
2024-09-04,6.112372192861646,5.345889079851061
2024-09-05,5.9290377793357045,4.089531237134048
2024-09-06,6.7520133793437775,7.411627534906396
2024-09-07,2.384165841359593,0.7854667999643019
2024-09-08,3.4265432416704322,6.9340625625228185
2024-09-09,2.976452679289526,7.679434650838156
2024-09-10,11.892977023052026,3.7616592417795145
2024-09-11,8.781411826254637,10.465718007474726
2024-09-12,4.652962290455709,3.9646888178404573
2024-09-13,3.1310870400315083,1.6914707932272168
2024-09-14,2.224637652136207,0.9776117598375009
2024-09-15,3.6583525169923883,1.827466873543386
2024-09-16,5.755251388191842,0.8774499899787811
2024-09-17,7.441419505014231,7.455482176615861
2024-09-18,0.1,6.819142122903248
2024-09-19,9.522512970016408,1.7047364441383421
2024-09-20,8.424639045400957,4.238571110673537
2024-09-21,2.128225214834022,2.514313412193866
2024-09-22,4.644714726460909,3.119906170551153
2024-09-23,6.5759364661655155,2.2319156836954472
2024-09-24,6.91124809242447,1.4754516819216983
2024-09-25,6.386750172800685,3.099622797125813
2024-09-26,3.579086730707822,7.208170412438445
2024-09-27,7.064983879727894,4.578767996011668
2024-09-28,1.4488155246344658,2.172794117944019
2024-09-29,5.877539135696296,3.22202971668029
2024-09-30,11.35253414475058,5.0355126889822746
2024-10-01,6.026277161936784,3.73866252817024
2024-10-02,6.255961393550118,4.4767909251573395
2024-10-03,6.8611355751837815,5.5692497400338805
2024-10-04,2.290470761535107,0.9573707118989074
2024-10-05,0.12172272852969579,2.7572839738198427
2024-10-06,1.3172101638081661,0.1
2024-10-07,5.328836603865616,8.052627798542172
2024-10-08,5.463710849089406,6.328940808443598
2024-10-09,6.102254157337764,4.611518982891203
2024-10-10,7.41762405860225,3.196367308937929
2024-10-11,4.427685290318107,3.445297106547696
2024-10-12,1.89423385073556,3.2982274427426326
2024-10-13,2.8230858120201767,1.5678656894012228
2024-10-14,5.6746337461493415,1.9314244966326566
2024-10-15,5.565406617695408,4.419827977665646
2024-10-16,9.174537180978326,6.030240066703046
2024-10-17,4.951236575048601,5.310635158184708
2024-10-18,6.708635349351811,3.8027440371816814
2024-10-19,2.9256268862800274,0.7313569610212305
2024-10-20,1.3810315498399703,2.1518558799828824
2024-10-21,3.0255092524758957,3.2183508635481783
2024-10-22,5.65067171002539,5.638849465975402
2024-10-23,5.644660966124188,6.062786505310664
2024-10-24,5.189003586081564,0.1
2024-10-25,1.9837699900524257,2.747452663373722
2024-10-26,1.0738753604227897,2.8645002324209456
2024-10-27,5.595625781046653,4.126669602543393
2024-10-28,3.9450177015975196,6.253853308164615
2024-10-29,5.918159909943059,3.683890938081147
2024-10-30,3.9872366889438373,4.116115065872649
2024-10-31,4.005993219511708,4.081048698127711
2024-11-01,3.1443854663667468,2.343061831052596
2024-11-02,2.666373148445696,2.780549104507106
2024-11-03,3.469087094695091,0.49349600002079863
2024-11-04,0.1,4.1412227314591465
2024-11-05,1.1744622212351348,3.107363615809481
2024-11-06,1.7029808924800212,0.32340732809089845
2024-11-07,4.804274852995035,4.1072918626942005
2024-11-08,2.0298967057029706,0.1
2024-11-09,1.553488458159149,2.0784484600732296
2024-11-10,0.5299940584954654,2.199630716457397
2024-11-11,3.2861864931494265,3.6366468496249342
2024-11-12,4.353841478258854,1.7743241426525298
2024-11-13,7.107786026319076,3.5309479328663387
2024-11-14,3.695040405251096,1.5590561717458469
2024-11-15,2.2332163333483384,1.288971558900803
2024-11-16,1.9780347675520853,3.2429055023814564
2024-11-17,0.6600494020344152,0.36241275353692526
2024-11-18,5.859498464956985,2.512092418084098
2024-11-19,2.669198837045679,5.367964510331442
2024-11-20,2.9949978607053627,7.408126684844218
2024-11-21,5.077797679608177,2.2314741328777528
2024-11-22,6.179576405550375,1.6220515023057513
2024-11-23,3.018165200894798,1.999199735150524
2024-11-24,3.903209582830923,3.6128911972388575
2024-11-25,3.3724790726260494,1.735786835486169
2024-11-26,5.088527645184312,2.303740330434049
2024-11-27,8.984770081233293,4.111401944663841
2024-11-28,3.037974170532875,3.24747983732697
2024-11-29,0.8642372902589721,1.186977801829766
2024-11-30,3.5408407197729117,1.1566443952297272
2024-12-01,0.8300955200879168,2.249492646432269
2024-12-02,4.226081174180916,3.3696029136413133
2024-12-03,4.90852479461358,1.8974413264839833
2024-12-04,0.8901478895098074,5.947088991343632
2024-12-05,2.4568553921511223,2.272877023273132
2024-12-06,3.8764976115611045,2.638805538966511
2024-12-07,2.1212124228509848,3.199508217319151
2024-12-08,1.2159884486610615,2.60231403112297
2024-12-09,2.6902708261866857,2.8063482896503356
2024-12-10,5.809700112057488,3.8810976190432562
2024-12-11,4.420270838101735,5.21487251421015
2024-12-12,2.3932890874222017,1.4948294847334416
2024-12-13,1.0421039435178143,0.1
2024-12-14,3.554483043184624,0.669711190123657
2024-12-15,1.6204352998296134,1.520536686400225
2024-12-16,3.0336322942989584,3.4948941793218413
2024-12-17,4.686293493062957,2.17205963999001
2024-12-18,3.1521410094147972,3.8621071013330033
2024-12-19,2.574344332703695,4.738002334860686
2024-12-20,2.880092264056202,2.828740633823769
2024-12-21,2.3093727867310134,2.4346120943331573
2024-12-22,2.006300634263151,0.6036655826182342
2024-12-23,3.1616226883132437,1.6537874141953826
2024-12-24,2.343674584740705,4.008688916251943
2024-12-25,5.688309791671104,3.415555198615303
2024-12-26,3.4372116830570194,4.866448683240122
2024-12-27,2.5824678947962347,4.78530344390599
2024-12-28,2.2236755003970163,0.1605426024614629
2024-12-29,2.5554388690446324,2.114552326717245
2024-12-30,4.379500094551401,3.3196146950332253
2024-12-31,3.0045380279745193,1.1675432146806366
